recipe_id,ingredient_id,label,quantity,unit
372621,474,teaspoon nutmeg,1.0,teaspoon
372621,65,teaspoon ground black pepper,0.5,teaspoon
372621,642,tablespoons soy sauce,3.0,tablespoon
372621,388,tablespoons ketchup,2.0,tablespoon
372621,528,tablespoon chinese plum juice,1.0,tablespoon
372621,707,tablespoon blackberry vinegar,1.0,tablespoon
372621,755,cups water,2.0,cup
372621,357,tablespoon honey,1.0,tablespoon
381266,78,"chicken breasts, about 2 pounds (skinned & boned)",4.0,pound
381266,573,cup red wine vinaigrette,1.0,cup
381266,573,tablespoons red wine vinaigrette (from the marinade),2.0,tablespoon
381266,285,tablespoon fresh oregano (or 1 tsp dried),1.0,tablespoon
381266,285,tablespoon fresh oregano (1 tsp dry),0.5,tablespoon
381266,611,teaspoon salt,0.25,teaspoon
381266,130,lb cherry tomatoes,1.0,pound
381266,254,"ounces feta cheese, crumbles",1.5,ounce
382449,530,"plum tomatoes, sliced somewhat thick (room temperature)",2.0,each
382449,616,salt and pepper,1.0,dash
382449,317,ounce goat cheese,1.5,ounce
382449,522,"tablespoon black olives, sliced",1.0,tablespoon
382449,482,tablespoon extra virgin olive oil,1.0,tablespoon
389844,747,cup plain yogurt (preferably Greek),0.25,cup
389844,447,"fresh mint leaves, finely minced",1.125,each
389844,408,teaspoon sugar,0.25,teaspoon
389844,207,"cup cucumber, peeled, seeded and finely chopped",0.125,cup
389844,392,pinch kosher salt,0.25,pinch
389844,685,"ripe tomatoes, diced",0.25,each
389844,685,to taste red wine vinegar and olive oil (to season tomatoes and feta),0.25,dash
389844,254,"cup feta cheese, crumbled",0.125,cup
389844,262,"cup flat leaf parsley, roughly chopped",0.0625,cup
389844,481,to taste red wine vinegar and olive oil (to season tomatoes and feta),0.25,dash
389844,481,teaspoon olive oil,0.25,teaspoon
389844,616,"to taste salt and pepper, to taste",0.25,dash
389844,399,lb lean ground lamb,0.25,pound
389844,227,"teaspoon dried oregano, rub between fingers to waken flavor",0.25,teaspoon
389844,235,"teaspoon dried whole thyme, rub between fingers to waken flavor",0.125,teaspoon
389844,440,teaspoon garlic powder,0.25,teaspoon
389844,488,teaspoon onion powder,0.25,teaspoon
389844,4,tablespoon fresh lemon juice,0.375,tablespoon
389844,519,"pita bread rounds, halved and warm (6-inch)",0.5,each
389844,722,"cup white onion, sliced into thin rings",0.25,cup
389844,366,"cup iceberg lettuce, shredded",0.375,cup
389955,481,"tablespoon olive oil, plus more for brushing tortillas and oiling a baking sheet",0.125,tablespoon
389955,486,"cup onion, chopped",0.125,cup
389955,442,"garlic cloves, chopped",0.25,each
389955,208,teaspoon cumin,0.125,teaspoon
389955,498,teaspoon paprika,0.125,teaspoon
389955,612,teaspoon sea salt (I used regular salt),0.0625,teaspoon
389955,158,"cup cilantro, chopped",0.0625,cup
389955,132,"cup cooked chicken, shredded",0.25,cup
389955,138,cup low sodium chicken broth,0.25,cup
389955,693,"tablespoon olive oil, plus more for brushing tortillas and oiling a baking sheet",0.125,tablespoon
389955,693,tortillas (6inches),1.0,each
394686,545,(3 ounce) package ramen noodles,3.0,ounce
394686,300,cup frozen spinach,0.25,cup
394686,243,"egg, beaten",1.0,each
394686,621,furikake seasoning (to garnish),1.0,each
404755,343,lbs ground pork,1.5,pound
404755,547,lb minced raw shrimp,0.5,pound
404755,442,"garlic cloves, minced",6.0,each
404755,329,"green onions, chopped finely",3.0,each
404755,96,"head cabbage, chopped and salted",0.5,each
404755,310,"inches peeled ginger, grated",3.0,each
404755,611,"head cabbage, chopped and salted",0.5,each
404755,611,tablespoons salt,2.0,tablespoon
404755,611,"dumpling wrappers (1 package of shui jiao-style ones or 1 1/2 cups flour, pinch of salt and pinch of water to make by h)",100.0,dimensionless
404755,611,pinch salt,1.0,pinch
404755,642,tablespoons soy sauce,2.0,tablespoon
404755,408,teaspoons sugar,2.0,teaspoon
404755,243,egg,1.0,each
404755,674,tablespoons sesame oil,3.0,tablespoon
404755,260,teaspoons five-spice powder,2.0,teaspoon
404755,564,tablespoon red pepper powder,1.0,tablespoon
404755,241,"dumpling wrappers (1 package of shui jiao-style ones or 1 1/2 cups flour, pinch of salt and pinch of water to make by h)",100.0,dimensionless
404755,755,"dumpling wrappers (1 package of shui jiao-style ones or 1 1/2 cups flour, pinch of salt and pinch of water to make by h)",100.0,dimensionless
404755,755,pinch water,1.0,pinch
408764,482,tablespoon extra virgin olive oil,0.75,tablespoon
408764,442,"garlic cloves, minced",1.5,each
408764,562,teaspoon red pepper flakes,0.125,teaspoon
408764,689,"(3 5/8 ounce) cans diced tomatoes, drained",1.875,ounce
408764,41,cup basil pesto,0.25,cup
408764,611,"to taste salt, to taste",0.25,dash
408764,65,"to taste ground black pepper, to taste",0.25,dash
408764,597,"(1 1/2 inch) sub rolls, slit partially open lengthwise",4.0,each
408764,215,lb thinly sliced deli turkey,0.375,pound
408764,462,"ounces smoked mozzarella cheese, sliced into thin rounds",3.0,ounce
413290,482,tablespoons extra virgin olive oil,2.0,tablespoon
413290,486,"medium onion, finely chopped",1.0,each
413290,441,"garlic clove, minced",1.0,each
413290,345,lb ground veal,1.0,pound
413290,611,teaspoons salt,2.0,teaspoon
413290,67,teaspoons fresh ground black pepper,2.0,teaspoon
413290,239,cup dry white wine,0.5,cup
413290,135,cups chicken stock,1.5,cup
413290,293,"teaspoon fresh thyme, chopped",1.0,teaspoon
413290,289,"teaspoon fresh rosemary, chopped",0.5,teaspoon
413290,105,"tablespoons capers, drained",2.0,tablespoon
413290,491,"ounces orecchiette, dry",12.0,ounce
413290,500,"cup parmigiano-reggiano cheese, grated",0.5,cup
413290,282,"cup fresh flat-leaf parsley, chopped",0.25,cup
413290,92,tablespoons butter,2.0,tablespoon
417888,92,"lb butter, room temperature",0.0625,pound
417888,408,cup sugar,0.0625,cup
417888,354,large eggs,0.125,each
417888,375,"red jalapenos, diced",0.0625,each
417888,124,"ounce cheddar cheese, shredded",0.125,ounce
417888,460,"ounce mozzarella cheese, shredded",0.125,ounce
417888,387,"quart kernel corn, drained",0.0625,quart
417888,264,cup flour,0.0625,cup
417888,264,"to taste Pam cooking spray, baking with flour spray",0.0625,dash
417888,736,cup yellow cornmeal,0.0625,cup
417888,32,tablespoon baking powder,0.0625,tablespoon
417888,611,teaspoon salt,0.0625,teaspoon
418095,598,"head romaine lettuce, cut crosswise into thin strips (8 cups)",0.125,each
418095,433,"lb cooked peeled and deveined medium shrimp, cut in half crosswise",0.25,pound
418095,142,"(3 7/8 ounce) can chickpeas, rinsed",2.625,ounce
418095,658,"medium sweet onion, chopped (such as Vidalia or Walla Walla)",0.125,each
418095,253,cup crumbled feta (about 3 ounces),0.25,cup
418095,382,"cup pitted kalamata olive, halved",0.125,cup
418095,521,"cup pita chips, broken into pieces",0.5,cup
418095,481,tablespoon olive oil,0.75,tablespoon
418095,574,tablespoon red wine vinegar,0.5,tablespoon
418095,615,"to taste kosher salt and black pepper, to taste",0.25,dash
420277,574,cup red wine vinegar,0.0625,cup
420277,481,cup best quality extra-virgin olive oil,0.0625,cup
420277,616,to taste coarse salt and pepper,0.25,dash
420277,103,"(3 7/8 ounce) cans cannellini beans, rinsed and drained",2.625,ounce
420277,193,cup large cubes country bread (5 to 6 ounces),0.75,cup
420277,529,"lb plum tomato, cut into small pieces",0.25,pound
420277,556,"medium red onion, very thinly sliced",0.0625,each
420277,541,"ounce provolone cheese, in one piece diced",1.0,ounce
420277,274,"cup fresh basil leaf, torn",0.0625,cup
420747,481,tablespoon olive oil,0.25,tablespoon
420747,565,"red peppers, cut into chunks",0.375,each
420747,741,"yellow peppers, cut into chunks",0.375,each
420747,253,"ounces feta, cubed",1.75,ounce
420747,354,"eggs, beaten",1.0,each
420747,198,tablespoon heavy cream,1.0,tablespoon
420747,277,"tablespoon fresh chives, chopped",0.25,tablespoon
420747,287,"tablespoon fresh parsley, chopped",0.5,tablespoon
423521,580,cups rice,2.0,cup
423521,752,lb yukon gold potato (or your choice),1.0,pound
423521,478,"oil, for deep frying potatoes",1.0,each
423521,478,tablespoons canola oil,2.0,tablespoon
423521,104,tablespoons canola oil,2.0,tablespoon
423521,556,"large red onion, cut into eights or large strips",1.0,each
423521,719,"lb wheat gluten, strips about 1-2-inch long or 1 lb portabella mushroom",1.0,pound
423521,13,teaspoons aji yellow paste,1.5,teaspoon
423521,685,"tomatoes, cut into eighths",4.0,each
423521,501,"tablespoon parsley, chopped",1.0,tablespoon
423521,158,"tablespoon cilantro, chopped",1.0,tablespoon
423521,34,tablespoon balsamic vinegar,1.0,tablespoon
423521,642,tablespoons soy sauce,2.0,tablespoon
423521,498,teaspoon paprika,0.5,teaspoon
423521,340,teaspoon ground cumin,0.25,teaspoon
423521,611,teaspoon salt,0.25,teaspoon
423521,62,teaspoon black pepper,0.25,teaspoon
423521,412,tablespoon lime juice,1.0,tablespoon
424925,122,"ounces haloumy cheese (or 250g called ""haloom"" in Arabic)",8.0,ounce
424925,264,"flour, for coating (To be gluten free I use a mix of white rice flour and half the amount of tapioca starch)",1.0,each
424925,481,olive oil (best to use unrefined),1.0,each
424925,0,"lemon, cut in wedges",1.0,each
424925,206,"crusty bread (or pita bread or to be gluten free, rice crackers)",1.0,each
425059,524,"ounces pizza dough, approximately (Easy 30-Minute Pizza Dough II)",18.0,ounce
425059,292,cups fresh spinach,3.0,cup
425059,254,ounces feta cheese (about 1/2 cup),4.0,ounce
425059,481,"tablespoons olive oil, divided",2.0,tablespoon
425059,441,"garlic clove, chopped (1/2 tsp minced garlic)",1.0,teaspoon
425059,492,teaspoon oregano,1.0,teaspoon
425059,65,teaspoon ground black pepper,0.25,teaspoon
425059,498,teaspoon paprika,0.125,teaspoon
425059,474,dash nutmeg,1.0,dash
427046,253,cup feta (small cubes),0.25,cup
427046,549,cup sweet red pepper (short slivers),0.0625,cup
427046,620,"tablespoon scallions, chopped",0.5,tablespoon
427046,522,"cup black olives, sliced",0.0625,cup
427046,227,teaspoon dried oregano,0.125,teaspoon
427046,481,tablespoon olive oil,0.5,tablespoon
427046,546,tablespoon raspberry vinegar (or cider),0.25,tablespoon
427046,28,ripe avocados,0.5,each
427046,1,teaspoon lemon juice,0.25,teaspoon
427782,483,tablespoon virgin olive oil,0.625,tablespoon
427782,40,to taste basil leaves (enough to cover each slice of bread),0.25,each
427782,254,"ounce feta cheese, crumbled",1.0,ounce
427782,383,"ounce kalamata olives, chopped",1.0,ounce
427782,611,"to taste salt, to taste (optional)",0.25,dash
428044,38,cup barley,0.25,cup
428044,611,to taste salt,0.25,dash
428044,611,to taste salt and pepper,0.25,dash
428044,604,cup rye berries,0.125,cup
428044,717,cup wheat berries,0.125,cup
428044,382,cup pitted halved kalamata olive,0.125,cup
428044,254,cup crumbled feta cheese,0.125,cup
428044,207,cup diced cucumber,0.125,cup
428044,688,cup diced tomato,0.125,cup
428044,556,cup diced red onion,0.0625,cup
428044,288,cup chopped fresh parsley leaves,0.0625,cup
428044,217,cup chopped dill,0.0625,cup
428044,217,tablespoon minced dill,0.3333333333333333,tablespoon
428044,157,tablespoon cider vinegar,0.5,tablespoon
428044,442,"garlic cloves, minced",0.3333333333333333,each
428044,481,cup olive oil,0.0625,cup
428044,616,to taste salt and pepper,0.25,dash
428331,391,"kirby cucumbers, divided",0.5,each
428331,4,"teaspoon fresh lemon juice, divided",0.25,teaspoon
428331,442,"garlic cloves, minced, divided",1.25,each
428331,320,"pint grape tomatoes, quartered",0.25,pint
428331,556,"small red onion, halved and thinly sliced",0.25,each
428331,253,"to taste feta (optional, to taste)",0.25,dash
428331,262,cup chopped flat leaf parsley,0.125,cup
428331,445,cup chopped mint,0.0625,cup
428331,481,cup extra-virgin olive oil,0.0625,cup
428331,227,teaspoon dried oregano,0.25,teaspoon
428331,229,"teaspoon dried rosemary, crumbled",0.25,teaspoon
428331,471,(3 ounce) package naan bread (four 8-inch pieces),3.0,ounce
428331,518,pocketless pita bread round,1.0,each
428331,131,"roast chicken, skin discarded, meat shredded (about 2 1/4 cups)",0.125,each
428331,366,"head iceberg lettuce, thinly sliced",0.125,each
428564,755,cups water,2.0,cup
428564,244,lb egg noodles,0.25,pound
428564,481,"tablespoon olive oil, divided (or vegetable oil)",0.25,tablespoon
428564,44,cup bean sprouts,0.625,cup
428564,35,"cup bamboo shoot, julienned (sliced thinly in strips)",0.25,cup
428564,112,cup shredded carrot,0.125,cup
428564,231,"cup dried shiitake mushroom, soaked, stems removed, and julienned",0.125,cup
428564,329,"green onions, julienned",0.5,each
428564,611,teaspoon salt,0.125,teaspoon
428564,408,teaspoon sugar,0.25,teaspoon
428564,642,tablespoon soy sauce,0.25,tablespoon
437919,50,lb london broil beef,0.5,pound
437919,486,"onion, sliced",0.3333333333333333,each
437919,642,tablespoon soy sauce,1.0,tablespoon
437919,259,tablespoon fish sauce,1.0,tablespoon
437919,409,tablespoon brown sugar,1.0,tablespoon
437919,423,tablespoon maple syrup (or butter pancake syrup),1.0,tablespoon
437919,572,tablespoon red wine,1.0,tablespoon
437919,438,"tablespoon garlic, minced",0.3333333333333333,tablespoon
437919,438,tablespoon garlic powder,0.25,tablespoon
437919,440,tablespoon garlic powder,0.25,tablespoon
437919,676,tablespoon toasted sesame oil,0.3333333333333333,tablespoon
437919,62,teaspoon black pepper,0.125,teaspoon
437919,618,teaspoon sambal oelek (chili sauce),0.125,teaspoon
437919,312,teaspoon minced ginger,0.125,teaspoon
437919,315,pinch ginger powder,0.3333333333333333,pinch
440166,685,large tomatoes,6.0,each
440166,40,"basil leaves, a handful (plus extra whole and finely chopped to serve)",1.0,each
440166,482,"extra virgin olive oil, for cooking",1.0,each
440166,540,slices prosciutto (or pancetta),6.0,each
440166,354,large eggs,6.0,each
448296,635,g dried soba noodles,90.0,gram
448296,214,cup dashi,1.0,cup
448296,628,tablespoons shoyu or 2 tablespoons light soy sauce,2.0,tablespoon
448296,449,tablespoons mirin,2.0,tablespoon
448296,595,tsbpn rice wine vinegar,1.0,each
448296,653,spring onions,2.0,each
448296,709,teaspoon wasabi,1.0,teaspoon
448296,472,sheet nori,1.0,each
448592,504,"tablespoon peanut oil (or other fat such as ghee, butter, grapeseed oil, etc.)",1.0,tablespoon
448592,440,teaspoon garlic powder,1.0,teaspoon
448592,315,teaspoon ginger powder,1.0,teaspoon
448592,304,teaspoon garam masala powder,1.0,teaspoon
448592,304,teaspoons garam masala powder,2.0,teaspoon
448592,428,cups masoor dal,2.0,cup
448592,755,"water, to cover the dal as it cooks",1.0,each
448592,330,"cup green peas, frozen",1.0,cup
448592,92,"tablespoon peanut oil (or other fat such as ghee, butter, grapeseed oil, etc.)",1.0,tablespoon
448592,92,tablespoons butter (butter or ghee preferably(other light flavor oils also ok to substitute),2.0,tablespoon
448592,699,teaspoon turmeric powder,1.0,teaspoon
448592,562,teaspoon red pepper flakes,0.5,teaspoon
448592,486,"onion, diced",1.0,each
448592,442,"garlic cloves, finely minced",4.0,each
448592,310,teaspoon ginger powder,1.0,teaspoon
448592,310,"teaspoon ginger, freshly grated or minced",1.0,teaspoon
449994,437,cups whole milk,4.0,cup
449994,198,cups heavy cream,2.0,cup
449994,392,teaspoon kosher salt,1.0,teaspoon
449994,727,tablespoons good white wine vinegar,3.0,tablespoon
449994,760,cheese cloth,1.0,each
449994,30,"baguette, cut in thin slices (I like to cut on an angle for presentation purposes)",1.0,each
449994,481,olive oil,1.0,each
449994,441,garlic clove (optional),1.0,each
449994,23,cup arugula (optional),1.0,cup
449994,596,cups ricotta cheese,2.0,cup
449994,2,teaspoon lemon zest,0.5,teaspoon
449994,4,teaspoon fresh lemon juice (more or less to taste),1.0,teaspoon
449994,620,"scallions, fine diced (white and green parts)",2.0,each
449994,273,"tablespoons fresh basil, chopped",2.0,tablespoon
449994,287,"tablespoons fresh parsley, chopped",2.0,tablespoon
449994,293,teaspoons fresh thyme,2.0,teaspoon
449994,611,teaspoon kosher salt,1.0,teaspoon
449994,611,salt,1.0,dash
449994,61,pepper,1.0,dash
449994,530,"plum tomatoes, cut in thick slices (you should be able to get about 16 slices)",4.5,each
451785,352,"hamburger buns (don't use those small store bought rolls in a package, get a nice hearty roll)",4.0,each
451785,344,lbs ground turkey (1/3 lb per burger),1.3333333333333333,pound
451785,487,tablespoons grated onions,2.0,tablespoon
451785,609,"tablespoons salsa (don't use the extra chunky kind, and use hot, med or mild, depending on how spicy you like it)",3.0,tablespoon
451785,145,teaspoons chili powder,1.5,teaspoon
451785,208,teaspoon cumin,1.0,teaspoon
451785,611,salt,1.0,dash
451785,61,pepper,1.0,dash
451785,61,"slices monterey jack pepper cheese (2 per burger, and take advantage of the deli, purchase what you need rather than a whole block)",8.0,each
451785,458,"slices monterey jack pepper cheese (2 per burger, and take advantage of the deli, purchase what you need rather than a whole block)",8.0,each
451785,27,"avocado, cut in thin wedges (2-3 per burger)",1.0,each
451785,27,"teaspoon lime juice (I use 1 fresh lime, the remaining lime I squeeze over the avocado so it doesn't brown)",1.0,teaspoon
451785,404,lettuce leaves,8.0,each
451785,429,cup mayonnaise,0.75,cup
451785,325,"(4 ounce) can green chilies, minced",4.0,ounce
451785,441,"garlic clove, minced",0.5,each
451785,412,"teaspoon lime juice (I use 1 fresh lime, the remaining lime I squeeze over the avocado so it doesn't brown)",1.0,teaspoon
456631,485,(2 2/3 ounce) jar italian olive salad,1.3333333333333333,ounce
456631,597,"small deli rolls, cut in half",1.0,each
456631,123,thin swiss cheese slices,1.0,each
456631,123,thin provolone cheese slices,1.0,each
456631,350,thin deli ham slices,1.0,each
456631,307,"genoa salami, slices",1.0,each
461206,74,"boneless chicken thighs, skin on",1.0,each
461206,611,salt,1.0,dash
461206,61,pepper,1.0,dash
463105,47,"ounces beef, very thinly sliced",4.0,ounce
463105,642,teaspoon soy sauce (I use low sodium),1.0,teaspoon
463105,449,teaspoon mirin,1.0,teaspoon
463105,674,teaspoon sesame oil,1.0,teaspoon
463105,674,teaspoon sesame oil (for frying),1.0,teaspoon
463105,409,teaspoon brown sugar,0.5,teaspoon
469708,211,teaspoon cumin seeds,0.25,teaspoon
469708,394,"lb large raw shrimp, peeled and deveined",0.5,pound
469708,324,"cup fresh green chili, finely chopped (sounds like alot to me, use less if you don't want as much heat)",0.0625,cup
469708,746,cup plain nonfat yogurt,0.0625,cup
469708,4,tablespoon fresh lemon juice,0.125,tablespoon
469708,4,teaspoon fresh lemon juice,0.25,teaspoon
469708,566,"teaspoon ground red pepper (this is Indian red pepper and it is extremely hot, reduce amount if you don't want as much heat)",0.125,teaspoon
469708,611,teaspoon salt,0.0625,teaspoon
469708,61,"teaspoon ground red pepper (this is Indian red pepper and it is extremely hot, reduce amount if you don't want as much heat)",0.125,teaspoon
469708,61,teaspoon pepper,0.0625,teaspoon
469708,303,teaspoon garam masala,0.0625,teaspoon
469708,442,"large garlic cloves, chopped",0.5,each
469708,583,to taste hot cooked basmati rice (or rice of your choice),0.125,dash
471972,729,small whole wheat tortillas,8.0,each
471972,59,"cup black beans, rinsed and drained",1.0,cup
471972,742,cup red green or yellow bell pepper,0.5,cup
471972,329,"green onions, chopped",3.0,each
471972,158,"tablespoons cilantro or 2 tablespoons parsley, chopped",2.0,tablespoon
471972,376,"cups jalapeno havarti cheese, diced",2.0,cup
474224,703,tablespoon vegetable oil,0.25,tablespoon
474224,486,"large onion, diced",0.25,each
474224,113,"large carrots, cut into 1/2 inch thick half moons",0.5,each
474224,213,tablespoon japanese-style curry powder (S&B Oriental brand recommended),0.5,tablespoon
474224,442,"garlic cloves, minced",0.3333333333333333,each
474224,419,cup low sodium vegetable broth,0.625,cup
474224,753,"small yukon gold potatoes, peeled and cubed",0.3333333333333333,each
474224,17,"small apple, peeled and finely grated",0.25,each
474224,388,tablespoon ketchup,0.5,tablespoon
474224,706,tablespoon vegetarian worcestershire sauce,0.25,tablespoon
474224,450,tablespoon miso,0.25,tablespoon
474224,242,cup fresh shelled edamame (optional) or 1/4 cup frozen shelled edamame (optional),0.25,cup
474224,587,cup hot cooked white rice (Hinode Calrose brand recommended),1.0,cup
483902,400,lb lean ground turkey,1.0,pound
483902,475,cup oatmeal,0.5,cup
483902,243,egg,1.0,each
483902,498,teaspoon paprika,0.5,teaspoon
483902,62,teaspoon black pepper,0.5,teaspoon
483902,611,teaspoon salt,1.0,teaspoon
483902,228,teaspoon dried parsley,1.0,teaspoon
483902,227,teaspoons dried oregano,1.5,teaspoon
483902,440,teaspoons garlic powder,1.5,teaspoon
483902,488,teaspoons onion powder,1.5,teaspoon
483902,208,teaspoon cumin,0.25,teaspoon
483902,336,teaspoon allspice,0.125,teaspoon
484976,183,cup corn kernel,0.25,cup
484976,680,cup tomato puree,0.5,cup
484976,486,cup finely chopped onion,0.25,cup
484976,685,cup finely chopped tomatoes,0.25,cup
484976,57,cup finely chopped bell pepper,0.25,cup
484976,146,teaspoon chili paste with garlic and ginger,0.5,teaspoon
484976,62,teaspoon black pepper,0.25,teaspoon
484976,558,teaspoon red chili pepper,0.25,teaspoon
484976,699,teaspoon turmeric powder,0.25,teaspoon
484976,178,teaspoon coriander powder,0.25,teaspoon
484976,210,teaspoon cumin seed,0.25,teaspoon
490278,533,"lb pork tenderloin, trimmed",0.25,pound
490278,409,tablespoon brown sugar,0.5,tablespoon
490278,646,tablespoon low sodium soy sauce,0.5,tablespoon
490278,618,tablespoon sambal oelek (or Thai chile paste),0.375,tablespoon
490278,311,"teaspoon fresh ginger, peeled and minced",0.25,teaspoon
490278,675,teaspoon dark sesame oil,0.25,teaspoon
490278,568,teaspoon crushed red pepper flakes,0.125,teaspoon
490278,442,"garlic cloves, minced",0.75,each
490278,172,to taste cooking spray,0.25,dash
493702,481,tablespoon olive oil,0.3333333333333333,tablespoon
493702,739,"large yellow onion, cut into pieces",0.25,each
493702,442,"garlic cloves, peeled",0.3333333333333333,each
493702,311,"teaspoon fresh ginger, peeled and minced",0.25,teaspoon
493702,181,teaspoon ground coriander,0.25,teaspoon
493702,340,teaspoon ground cumin,0.25,teaspoon
493702,698,teaspoon turmeric,0.25,teaspoon
493702,109,teaspoon ground cardamom,0.125,teaspoon
493702,237,teaspoon dry mustard,0.125,teaspoon
493702,118,teaspoon cayenne pepper,0.0625,teaspoon
493702,337,teaspoon ground allspice,0.0625,teaspoon
493702,221,"cup dried brown lentils, picked over and rinsed",0.25,cup
493702,390,"(2 5/8 ounce) can kidney beans, drained and rinsed",1.25,ounce
493702,755,cup water (more as needed),0.5,cup
493702,613,to taste salt & freshly ground black pepper,0.25,dash
501436,494,"cup orzo pasta, cooked",0.5,cup
501436,236,cup dry breadcrumbs,0.125,cup
501436,227,teaspoon dried oregano,0.125,teaspoon
501436,611,teaspoon salt,0.0625,teaspoon
501436,161,teaspoon ground cinnamon,0.0625,teaspoon
501436,67,teaspoon fresh ground black pepper,0.0625,teaspoon
501436,399,lb lean ground lamb,0.25,pound
501436,441,"garlic clove, minced",0.25,each
501436,287,"tablespoon fresh parsley, chopped (divided)",0.5,tablespoon
501436,247,large egg whites,0.5,each
501436,481,teaspoon olive oil,0.375,teaspoon
501436,424,"cup marinara sauce (bottled, store bought)",0.5,cup
501436,254,"cup feta cheese, crumbled",0.25,cup
501580,80,lbs skinless chicken breasts,2.0,pound
501580,574,cup red wine vinegar,0.25,cup
501580,415,"limes, juice of",2.0,each
501580,408,teaspoon sugar,1.0,teaspoon
501580,611,teaspoon salt,0.5,teaspoon
501580,62,teaspoon black pepper,0.5,teaspoon
501580,329,"green onions, stalks chopped",4.0,each
501580,283,"cloves fresh garlic, minced",3.0,each
501580,227,teaspoon dried oregano or 2 teaspoons fresh oregano,1.0,teaspoon
501580,158,cilantro (to taste),1.0,dash
501580,670,"tequila, splash",1.0,each
501580,118,cayenne pepper,1.0,each
501580,692,tortilla,1.0,each
501580,688,diced tomato,1.0,each
501580,402,shredded lettuce,1.0,each
501580,609,salsa,1.0,each
501580,346,guacamole (S),1.0,each
501580,580,rice or beans,1.0,each
503392,517,pita bread,1.0,each
503392,744,tablespoon yogurt (for garnish),1.0,tablespoon
503392,744,cup yogurt,0.125,cup
503392,357,tablespoon honey,0.5,tablespoon
503392,4,teaspoon fresh lemon juice,1.0,teaspoon
503392,2,teaspoon lemon zest,0.5,teaspoon
503392,364,teaspoon hot sauce,0.5,teaspoon
503392,441,"large garlic clove, minced",0.25,each
503392,441,"garlic clove, minced",0.25,each
503392,227,teaspoon dried oregano,0.25,teaspoon
503392,340,teaspoon ground cumin,0.125,teaspoon
503392,68,teaspoon fresh ground pepper,0.0625,teaspoon
503392,611,teaspoon salt,0.125,teaspoon
503392,83,boneless skinless chicken breasts,1.0,each
503392,688,cup diced tomato (dice finely),0.25,cup
503392,556,cup diced red onion (diced finely),0.125,cup
503392,522,tablespoons black olives (chopped and pitted),1.5,tablespoon
503392,287,tablespoon fresh parsley (coarsely chopped),1.0,tablespoon
503392,281,tablespoon fresh dill weed (coarsely chopped),0.5,tablespoon
503392,482,tablespoon extra virgin olive oil,1.0,tablespoon
511116,343,lb ground pork,0.375,pound
511116,442,"garlic cloves, thinly sliced",0.5,each
511116,611,teaspoon salt,0.125,teaspoon
511116,566,teaspoon ground red pepper (cayenne or you could use red pepper flakes which I prefer),0.0625,teaspoon
511116,504,tablespoon peanut oil (or vegetable oil),0.25,tablespoon
511116,671,cup teriyaki sauce,0.25,cup
511116,417,"teaspoon fresh lime zest, loosely packed",0.125,teaspoon
511116,416,tablespoon fresh lime juice,0.25,tablespoon
511116,580,"to taste rice, cooked",0.25,dash
511116,554,"to taste red jalapeno chile, thinly sliced for garnish (or red bell pepper strips)",0.25,dash
511116,411,"teaspoon fresh lime zest, loosely packed",0.125,teaspoon
511116,411,tablespoon fresh lime juice,0.25,tablespoon
511116,411,"to taste lime, halves (to garnish)",0.25,dash
512678,486,"large onion, diced",0.0625,each
512678,438,tablespoon minced garlic,0.0625,tablespoon
512678,481,tablespoon olive oil,0.125,tablespoon
512678,481,"to taste olive oil, for muffin tins",0.0625,dash
512678,93,tablespoon unsalted butter,0.125,tablespoon
512678,20,cup chopped artichoke heart,0.0625,cup
512678,466,cup sliced mushrooms,0.0625,cup
512678,754,cup grated zucchini,0.0625,cup
512678,354,large eggs,0.5,each
512678,611,tablespoon unsalted butter,0.125,tablespoon
512678,611,teaspoon salt,0.0625,teaspoon
512678,61,teaspoon pepper,0.0625,teaspoon
512678,600,cup grated romano cheese,0.0625,cup
512678,424,cup marinara sauce,0.0625,cup
519074,735,(1/4 ounce) package dry yeast,0.25,ounce
519074,755,tablespoons lukewarm water,3.0,tablespoon
519074,755,cups warm water,2.0,cup
519074,755,cup water,1.0,cup
519074,756,tablespoons lukewarm water,3.0,tablespoon
519074,756,cups warm water,2.0,cup
519074,171,tablespoons cooking oil or 1 1/2 tablespoons shortening,1.5,tablespoon
519074,408,"cup sugar, shopping list",0.25,cup
519074,408,tablespoons brown sugar,2.0,tablespoon
519074,611,teaspoon salt,0.75,teaspoon
519074,631,cups sifted flour,6.0,cup
519074,674,tablespoon sesame oil,0.5,tablespoon
519074,189,tablespoons cornstarch,2.0,tablespoon
519074,409,tablespoons brown sugar,2.0,tablespoon
519074,356,tablespoon hoisin sauce,1.0,tablespoon
519074,238,tablespoon dry sherry,1.0,tablespoon
519074,389,tablespoon catsup,1.0,tablespoon
519074,496,tablespoons oyster sauce,2.0,tablespoon
519074,642,tablespoons soy sauce,2.0,tablespoon
519074,531,"lb chinese barbeque pork, diced (Char Siu)",1.0,pound
